LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,123.765811110427,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,41489.21728,
NOR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,40645.053599911,
NOR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,35577.14662,
NOR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,34886.3088393486,
NOR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,41908.10795,
NOR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,42332.8016617827,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,106.167839977886,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,109.128125986835,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,113.308036230564,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,116.699328469819,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,119.749785377226,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,122.141267076197,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,122.200602277774,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,123.097954486398,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,123.896955743193,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,123.927232200123,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,124.805364179054,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,25552.61752,
POL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,26427.7650736678,
POL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,15599.81855,
POL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,16139.5801104025,
POL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,26636.23335,
POL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,27549.157401243,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,98.1859857672972,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,96.3680903000363,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,95.2652020169805,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,97.3837664285571,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,98.4562443773901,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,100.466946540885,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,85.5689177076698,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,84.4614532394993,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,88.3174308739654,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,90.4158376227916,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,95.9710379714063,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,96.6494686059042,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,95.6133560883455,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,42488.86837,
PRT,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,43279.4526727314,
PRT,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,32886.58833,
PRT,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,33516.2769716563,
PRT,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,65416.55013,
PRT,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,72368.9948124201,
SVK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,14672.8492,
SVK,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,15761.5683019819,
SVK,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,12753.75457,
SVK,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,13705.2282907924,
SVK,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,15824.30597,
SVK,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,16995.3723086955,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,100.82243133725,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,99.3941389107237,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,103.342922917083,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,106.959409376562,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,106.810216847735,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,102.039376018283,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,98.3321273604105,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,95.4860731934908,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,94.2414522830047,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,95.3680808450323,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,96.7965589140707,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,97.1101586942332,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,96.9572384253104,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,45068.86158,
ESP,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,47106.5735728034,
ESP,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,38986.72044,
ESP,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,40812.9390199192,
ESP,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,55384.28289,
ESP,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,57982.7213377847,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,107.034963823596,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,110.152263000208,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,109.416829538692,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,114.399927567083,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,117.680316889701,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,124.239043680022,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,128.007816291662,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,39444.17934,
SWE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,41838.6976787748,
SWE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,36191.59979,
SWE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,38489.4721136825,
SWE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,42737.45526,
SWE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,45314.9385018422,
CHE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,52743.25729,
CHE,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,54388.46702386,
CHE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,80415.71313,
CHE,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,82663.0806725048,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,99.813390180843,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,96.5715791117361,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,100.682577908497,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,103.4008110474,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,108.67693156131,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,115.735824629113,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,114.49581549751,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,115.113228911063,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,118.749981052667,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,126.219916046371,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,128.026438550232,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,102.981522932676,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,117.168742149667,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,107.772422159034,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,28834.83216,
TUR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,28544.8225976656,
TUR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,26218.82939,
TUR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,25955.1321936786,
TUR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,33287.97688,
TUR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,32953.1840575244,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,98.1306522985186,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,101.018087619872,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,101.015444054401,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,125.670299233798,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,130.023201682061,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,134.455078331682,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,64278.59,
USA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,65728.038292211,
USA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,38635.04,
USA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,39505.7604596408,
USA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,71279.78,
USA,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,72886.2900622395,
CHL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,34231.2187,
CHL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,34577.4076371378,
CHL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,23428.61798,
CHL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,23747.1489667623,
CHL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,43760.34089,
CHL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,44106.5087493518,
COL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,35787.9145993948,
COL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,19623.6690780645,
COL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,41156.0769848851,
CRI,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,30303.89733,
CRI,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,30708.7802422566,
CRI,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,23887.50827,
CRI,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,24238.4813898781,
CRI,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,36720.28638,
CRI,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,37179.079094635,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,94.6466024570529,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,104.055754585233,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,103.617545981761,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2008,110.355777752695,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2009,108.503176652908,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,106.489458110316,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,121.780720040462,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,131.250577080854,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2013,132.300902489144,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2014,140.850182915785,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,142.677899034425,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,144.889353584327,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2017,151.684525838435,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2018,155.841308724373,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,33646.94231,
ISR,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,35025.4784084959,
ISR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,23000.55458,
ISR,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,24351.6449763006,
ISR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,61436.35447,
ISR,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,64096.2747759688,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2000,73.502819461011,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2005,100,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2006,129.077980829179,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2007,142.10686989132,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2010,126.50229683257,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2011,124.349515299898,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2012,126.657852753457,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2015,142.33965064879,
LVA,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2005,A,2016,142.587531015518,
LVA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,12994.40751,
LVA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,14494.2209622671,
LTU,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,13842.3358,
LTU,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,14235.524112458,
LTU,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,14431.62381,
LTU,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,14840.43874338,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,38890.42786,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,40590.6511995456,
SVN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,26822.66302,
SVN,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,28030.7973922385,
SVN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,44690.76063,
SVN,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,46921.8813666053,
ISL,TEACHERSALARY,LOWSRY_15YREXP,USD,A,2017,39477.20988,
ISL,TEACHERSALARY,LOWSRY_15YREXP,USD,A,2018,42368.4515990228,
ISL,TEACHERSALARY,LOWSRY_START,USD,A,2017,35755.8952,
ISL,TEACHERSALARY,LOWSRY_START,USD,A,2018,38335.8433695072,
ISL,TEACHERSALARY,LOWSRY_TOP,USD,A,2017,39477.20988,
ISL,TEACHERSALARY,LOWSRY_TOP,USD,A,2018,42368.4515990228,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2017,38104.54661,
ISL,TEACHERSALARY,EARLYCHILDEDU_15YREXP,USD,A,2018,41399.9655038166,
ISL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,34394.1855,
ISL,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,37367.357274301,
ISL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2017,38104.54661,
ISL,TEACHERSALARY,EARLYCHILDEDU_TOP,USD,A,2018,41399.9655038166,
BRA,TEACHERSALARY,LOWSRY_START,USD,A,2017,13971.38406,
BRA,TEACHERSALARY,LOWSRY_START,USD,A,2018,14775.3693145019,
BRA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,13971.38406,
BRA,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,14775.3693145019,
LTU,TEACHERSALARY,LOWSRY_START,USD,A,2017,19385.20254,
LTU,TEACHERSALARY,LOWSRY_START,USD,A,2018,20254.6249929894,
LTU,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2017,12572.79586,
LTU,TEACHERSALARY,EARLYCHILDEDU_START,USD,A,2018,12929.549478812,
ISL,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2017,32705.94931,
ISL,TEACHERSALARY,UPPSRY_15YREXP,USD,A,2018,46228.0882119346,
ISL,TEACHERSALARY,UPPSRY_START,USD,A,2017,30347.26074,
ISL,TEACHERSALARY,UPPSRY_START,USD,A,2018,37334.9388164074,
ISL,TEACHERSALARY,UPPSRY_TOP,USD,A,2017,41414.38738,
ISL,TEACHERSALARY,UPPSRY_TOP,USD,A,2018,48379.0118939261,
BRA,TEACHERSALARY,UPPSRY_START,USD,A,2017,13971.38406,
BRA,TEACHERSALARY,UPPSRY_START,USD,A,2018,14775.3693145019,
LTU,TEACHERSALARY,PRY_START,USD,A,2017,19385.20254,
LTU,TEACHERSALARY,PRY_START,USD,A,2018,20254.6249929894,
LTU,TEACHERSALARY,UPPSRY_START,USD,A,2017,19385.20254,
LTU,TEACHERSALARY,UPPSRY_START,USD,A,2018,20254.6249929894,
